subject_id;StimulIndex;trialnum;which_experiment;itemnr;condition;sentence_num;reading/responseTime;answer1;answer1AsPredicted
5;5;1;modal;1;5;1;1173;
5;5;1;modal;1;5;2;812;
5;5;1;modal;1;5;3;196;
5;5;1;modal;1;5;4;1077;False
