subject_id;StimulIndex;trialnum;which_experiment;itemnr;condition;sentence_num;reading/responseTime;answer1;answer1AsPredicted
13;1;1;modal;1;1;1;1837;
13;1;1;modal;1;1;2;1798;
13;1;1;modal;1;1;3;2085;
13;1;1;modal;1;1;4;1902;True
