subject_id;StimulIndex;trialnum;which_experiment;itemnr;condition;sentence_num;reading/responseTime;answer1;answer1AsPredicted
1;1;1;modal;1;1;1;2092;
1;1;1;modal;1;1;2;1732;
1;1;1;modal;1;1;3;1572;
1;1;1;modal;1;1;4;3037;True
