subject_id;StimulIndex;trialnum;which_experiment;itemnr;condition;sentence_num;reading/responseTime;answer1;answer1AsPredicted
7;1;1;modal;1;1;1;909;
7;1;1;modal;1;1;2;477;
7;1;1;modal;1;1;3;1021;
7;1;1;modal;1;1;4;1349;True
